GAME_ID,TEAM_ID,GAME_DATE,TEAM_ABBREVIATION,PTS,AST,REB,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,AVG_PTS,AVG_AST,AVG_REB,AVG_FGM,AVG_FGA,AVG_FG3M,AVG_FG3A,AVG_FTM,AVG_FTA,AVG_OREB,AVG_DREB,AVG_STL,AVG_BLK,AVG_TOV,AVG_PF,AVG_PLUS_MINUS,AVG_FG_PCT,AVG_FG3_PCT,AVG_FT_PCT,AVG_TS_PCT
0022501224,1610612742,2025-12-15,DAL,133,24,54,48,98,9,27,28,41,14,40,6,6,14,26,-35,112.88888888888889,25.037037037037038,44.18518518518518,40.888888888888886,88.77777777777777,11.555555555555555,33.925925925925924,19.555555555555557,26.0,10.11111111111111,34.074074074074076,8.148148148148149,5.851851851851852,14.88888888888889,20.74074074074074,-19.62962962962963,0.4605757144616002,0.3406113436719364,0.7521367232084166,0.57
0022500376,1610612742,2025-12-18,DAL,116,22,51,40,89,5,27,31,36,11,40,4,15,17,21,10,113.0,24.928571428571427,44.42857142857143,40.857142857142854,88.78571428571429,11.321428571428571,33.67857142857143,19.964285714285715,26.357142857142858,10.142857142857142,34.285714285714285,8.0,6.178571428571429,14.964285714285714,20.75,-18.571428571428573,0.46017698596743534,0.3361611777173775,0.7574525457877083,0.57
0022500387,1610612742,2025-12-20,DAL,114,24,44,45,83,3,18,21,22,8,36,5,7,18,22,-35,113.03448275862068,24.896551724137932,44.41379310344828,41.0,88.58620689655173,11.03448275862069,33.13793103448276,20.0,26.20689655172414,10.068965517241379,34.3448275862069,7.896551724137931,6.206896551724138,15.068965517241379,20.79310344827586,-19.137931034482758,0.462825997110956,0.3329864623760589,0.7631578656163446,0.57
0022500404,1610612742,2025-12-22,DAL,113,29,57,46,104,10,33,11,21,18,39,9,5,16,19,-30,113.03333333333333,25.033333333333335,44.833333333333336,41.166666666666664,89.1,11.0,33.13333333333333,19.7,26.033333333333335,10.333333333333334,34.5,7.933333333333334,6.166666666666667,15.1,20.733333333333334,-19.5,0.46202767906441067,0.3319919416903841,0.7567221220209172,0.57
0022500415,1610612742,2025-12-23,DAL,131,34,36,53,93,11,27,14,15,11,25,9,2,10,12,5,113.61290322580645,25.322580645161292,44.54838709677419,41.54838709677419,89.2258064516129,11.0,32.935483870967744,19.516129032258064,25.677419354838708,10.35483870967742,34.193548387096776,7.967741935483871,6.032258064516129,14.935483870967742,20.451612903225808,-18.70967741935484,0.4656543693292533,0.33398627781236573,0.7600502216563356,0.57
0022500011,1610612742,2025-12-25,DAL,116,18,41,49,89,4,14,14,21,3,38,5,5,11,16,-50,113.6875,25.09375,44.4375,41.78125,89.21875,10.78125,32.34375,19.34375,25.53125,10.125,34.3125,7.875,6.0,14.8125,20.3125,-19.6875,0.46830122067052926,0.33333332302737556,0.7576499091250953,0.57
0022500006,1610612743,2025-10-23,DEN,131,32,43,51,95,16,40,13,14,7,36,8,4,13,22,-30,131.0,32.0,43.0,51.0,95.0,16.0,40.0,13.0,14.0,7.0,36.0,8.0,4.0,13.0,22.0,-30.0,0.5368420996121884,0.39999999000000025,0.9285713622449028,0.57
0022500104,1610612743,2025-10-25,DEN,133,31,43,43,84,9,31,38,42,11,32,14,1,16,23,110,132.0,31.5,43.0,47.0,89.5,12.5,35.5,25.5,28.0,9.0,34.0,11.0,2.5,14.5,22.5,40.0,0.5251396589369871,0.3521126661376714,0.9107142531887766,0.57
0022500008,1610612743,2025-10-27,DEN,127,24,46,46,88,13,26,22,25,10,36,5,4,12,24,65,130.33333333333334,29.0,44.0,46.666666666666664,89.0,12.666666666666666,32.333333333333336,24.333333333333332,27.0,9.333333333333334,34.666666666666664,9.0,3.0,13.666666666666666,23.0,48.333333333333336,0.5243445633968775,0.3917525652035289,0.9012345345221776,0.57
0022500134,1610612743,2025-10-29,DEN,122,40,56,48,90,14,42,12,14,13,43,6,4,14,23,170,128.25,31.75,47.0,47.0,89.25,13.0,34.75,21.25,23.75,10.25,36.75,8.25,3.25,13.75,23.0,78.75,0.5266106383573038,0.37410070865897244,0.8947368044321345,0.57
0022500026,1610612743,2025-10-31,DEN,107,19,46,38,79,6,25,25,31,10,36,6,7,16,21,-10,124.0,29.2,46.8,45.2,87.2,11.6,32.8,22.0,25.2,10.2,36.6,7.8,4.0,14.2,22.6,61.0,0.5183486179088461,0.35365852580309376,0.8730158383723874,0.57
0022500162,1610612743,2025-11-03,DEN,130,33,40,50,97,12,38,18,24,8,32,9,5,7,18,30,125.0,29.833333333333332,45.666666666666664,46.0,88.83333333333333,11.666666666666666,33.666666666666664,21.333333333333332,25.0,9.833333333333334,35.833333333333336,8.0,4.166666666666667,13.0,21.833333333333332,55.833333333333336,0.5178236339457002,0.34653464317223837,0.8533332992000012,0.57
0022500178,1610612743,2025-11-05,DEN,122,33,61,43,101,11,40,25,28,21,40,10,4,16,16,50,124.57142857142857,30.285714285714285,47.857142857142854,45.57142857142857,90.57142857142857,11.571428571428571,34.57142857142857,21.857142857142858,25.428571428571427,11.428571428571429,36.42857142857143,8.285714285714286,4.142857142857143,13.428571428571429,21.0,55.0,0.5031545685771578,0.33471073411993746,0.859550527995204,0.57
0022500037,1610612743,2025-11-07,DEN,129,34,41,46,82,16,33,21,25,7,34,8,4,8,15,125,125.125,30.75,47.0,45.625,89.5,12.125,34.375,21.75,25.375,10.875,36.125,8.25,4.125,12.75,20.25,63.75,0.509776530617022,0.352727262466116,0.8571428233638296,0.57
0022500189,1610612743,2025-11-08,DEN,117,32,55,45,93,8,27,19,23,15,40,8,2,16,25,85,124.22222222222223,30.88888888888889,47.888888888888886,45.55555555555556,89.88888888888889,11.666666666666666,33.55555555555556,21.444444444444443,25.11111111111111,11.333333333333334,36.55555555555556,8.222222222222221,3.888888888888889,13.11111111111111,20.77777777777778,66.11111111111111,0.5067985110492131,0.34768210884391065,0.8539822668768123,0.57
0022500212,1610612743,2025-11-11,DEN,122,24,48,44,86,13,33,21,27,15,33,6,2,12,19,70,124.0,30.2,47.9,45.4,89.5,11.8,33.5,21.4,25.3,11.7,36.2,8.0,3.7,13.0,20.6,66.5,0.5072625641646641,0.3522387954555584,0.8458497689387442,0.57
0022500224,1610612743,2025-11-12,DEN,130,22,42,44,84,13,34,29,35,11,31,9,3,11,14,70,124.54545454545455,29.454545454545453,47.36363636363637,45.27272727272727,89.0,11.909090909090908,33.54545454545455,22.09090909090909,26.181818181818183,11.636363636363637,35.72727272727273,8.090909090909092,3.6363636363636362,12.818181818181818,20.0,66.81818181818181,0.5086823231915163,0.3550135395524419,0.8437499677734386,0.57
0022500232,1610612743,2025-11-15,DEN,123,29,47,39,83,14,29,31,38,10,37,9,6,12,19,55,124.41666666666667,29.416666666666668,47.333333333333336,44.75,88.5,12.083333333333334,33.166666666666664,22.833333333333332,27.166666666666668,11.5,35.833333333333336,8.166666666666666,3.8333333333333335,12.75,19.916666666666668,65.83333333333333,0.5056497118005683,0.36432159705563033,0.8404907666077017,0.57
0022500248,1610612743,2025-11-17,DEN,127,21,53,46,97,14,36,21,25,13,40,6,5,8,14,-15,124.61538461538461,28.76923076923077,47.76923076923077,44.84615384615385,89.15384615384616,12.23076923076923,33.38461538461539,22.692307692307693,27.0,11.615384615384615,36.15384615384615,8.0,3.923076923076923,12.384615384615385,19.46153846153846,59.61538461538461,0.5030198390515462,0.36635943603070814,0.8404558093278476,0.57
0022500260,1610612743,2025-11-19,DEN,125,35,41,46,83,11,31,22,27,9,32,8,1,20,26,35,124.64285714285714,29.214285714285715,47.285714285714285,44.92857142857143,88.71428571428571,12.142857142857142,33.214285714285715,22.642857142857142,27.0,11.428571428571429,35.857142857142854,8.0,3.7142857142857144,12.928571428571429,19.928571428571427,57.857142857142854,0.5064412181238511,0.3655913868424099,0.838624307564179,0.57
0022500054,1610612743,2025-11-21,DEN,112,28,38,40,76,11,29,21,27,11,27,8,7,14,20,15,123.8,29.133333333333333,46.666666666666664,44.6,87.86666666666666,12.066666666666666,32.93333333333333,22.533333333333335,27.0,11.4,35.266666666666666,8.0,3.933333333333333,13.0,19.933333333333334,55.0,0.5075872476374745,0.3663967500081959,0.8345678703246469,0.57
0022500274,1610612743,2025-11-22,DEN,123,28,38,45,92,14,37,19,23,11,27,1,3,13,21,-25,123.75,29.0625,46.125,44.625,88.125,12.1875,33.1875,22.3125,26.75,11.375,34.75,7.5625,3.875,13.0,20.0,50.0,0.5063829729772145,0.36723162735271936,0.8341121183509488,0.57
0022500287,1610612743,2025-11-24,DEN,125,32,46,46,91,22,43,11,14,14,32,5,3,14,15,50,123.82352941176471,29.235294117647058,46.11764705882353,44.705882352941174,88.29411764705883,12.764705882352942,33.76470588235294,21.647058823529413,26.0,11.529411764705882,34.588235294117645,7.411764705882353,3.823529411764706,13.058823529411764,19.705882352941178,50.0,0.5063291081894771,0.3780487692912386,0.8325791534980869,0.57
0022500076,1610612743,2025-11-28,DEN,136,27,44,48,91,16,39,24,30,14,30,5,5,16,22,-15,124.5,29.11111111111111,46.0,44.888888888888886,88.44444444444444,12.944444444444445,34.05555555555556,21.77777777777778,26.22222222222222,11.666666666666666,34.333333333333336,7.277777777777778,3.888888888888889,13.222222222222221,19.833333333333332,46.388888888888886,0.5075376827037197,0.3800978681211067,0.8305084429043391,0.57
0022500299,1610612743,2025-11-29,DEN,130,36,40,44,76,22,38,20,21,10,30,2,5,16,20,90,124.78947368421052,29.473684210526315,45.68421052631579,44.8421052631579,87.78947368421052,13.421052631578947,34.26315789473684,21.68421052631579,25.94736842105263,11.578947368421053,34.10526315789474,7.0,3.9473684210526314,13.368421052631579,19.842105263157894,48.68421052631579,0.5107913610881081,0.3917050576921719,0.8356997649527474,0.57
0022500315,1610612743,2025-12-01,DEN,121,37,47,47,99,12,37,15,18,12,35,5,5,7,11,-50,124.6,29.85,45.75,44.95,88.35,13.35,34.4,21.35,25.55,11.6,34.15,6.9,4.0,13.05,19.4,43.75,0.5087719240659658,0.38808138406740167,0.8356164056510214,0.57
0022500325,1610612743,2025-12-03,DEN,135,23,38,49,83,17,28,20,26,5,33,6,5,10,21,75,125.0952380952381,29.523809523809526,45.38095238095238,45.142857142857146,88.0952380952381,13.523809523809524,34.095238095238095,21.285714285714285,25.571428571428573,11.285714285714286,34.095238095238095,6.857142857142857,4.0476190476190474,12.904761904761905,19.476190476190474,45.23809523809524,0.5124324266156319,0.39664803305920576,0.83240220208483,0.57
0022500340,1610612743,2025-12-05,DEN,134,28,42,47,89,16,37,24,30,9,33,9,6,12,15,5,125.5,29.454545454545453,45.22727272727273,45.22727272727273,88.13636363636364,13.636363636363637,34.22727272727273,21.40909090909091,25.772727272727273,11.181818181818182,34.04545454545455,6.954545454545454,4.136363636363637,12.863636363636363,19.272727272727273,43.40909090909091,0.5131511029967384,0.3984063628619655,0.830687798456558,0.57
0022500359,1610612743,2025-12-07,DEN,115,29,35,43,83,13,35,16,22,5,30,8,2,10,19,45,125.04347826086956,29.434782608695652,44.78260869565217,45.130434782608695,87.91304347826087,13.608695652173912,34.26086956521739,21.17391304347826,25.608695652173914,10.91304347826087,33.869565217391305,7.0,4.043478260869565,12.73913043478261,19.26086956521739,43.47826086956522,0.5133531098876748,0.39720811023377345,0.826825095047577,0.57
0022501208,1610612743,2025-12-11,DEN,136,35,46,52,88,12,29,20,29,10,36,9,0,12,18,155,125.5,29.666666666666668,44.833333333333336,45.416666666666664,87.91666666666667,13.541666666666666,34.041666666666664,21.125,25.75,10.875,33.958333333333336,7.083333333333333,3.875,12.708333333333334,19.208333333333332,48.125,0.5165876718492397,0.39779680593987354,0.8203883176548226,0.57
0022501225,1610612743,2025-12-15,DEN,128,24,38,43,85,15,34,27,33,7,31,10,4,10,28,15,125.6,29.44,44.56,45.32,87.8,13.6,34.04,21.36,26.04,10.72,33.84,7.2,3.88,12.6,19.56,46.8,0.5161731148499645,0.39952995301028343,0.8202764661952202,0.57
0022500377,1610612743,2025-12-18,DEN,126,31,40,49,88,16,36,12,15,5,35,7,3,13,18,55,125.61538461538461,29.5,44.38461538461539,45.46153846153846,87.8076923076923,13.692307692307692,34.11538461538461,21.0,25.615384615384617,10.5,33.88461538461539,7.1923076923076925,3.8461538461538463,12.615384615384615,19.5,47.11538461538461,0.5177398101352453,0.40135286309450463,0.819819787814843,0.57
0022500386,1610612743,2025-12-20,DEN,101,21,39,37,92,8,29,19,23,10,29,9,2,11,20,-70,124.70370370370371,29.185185185185187,44.18518518518518,45.148148148148145,87.96296296296296,13.481481481481481,33.925925925925924,20.925925925925927,25.51851851851852,10.481481481481481,33.7037037037037,7.2592592592592595,3.7777777777777777,12.555555555555555,19.51851851851852,42.77777777777778,0.5132631520597452,0.3973799009505925,0.8200289954415343,0.57
0022500405,1610612743,2025-12-22,DEN,135,37,51,46,92,24,47,19,25,9,42,8,7,10,17,115,125.07142857142857,29.464285714285715,44.42857142857143,45.17857142857143,88.10714285714286,13.857142857142858,34.392857142857146,20.857142857142858,25.5,10.428571428571429,34.0,7.285714285714286,3.892857142857143,12.464285714285714,19.428571428571427,45.357142857142854,0.512768538971415,0.40290756876281214,0.8179271387927732,0.57
0022500415,1610612743,2025-12-23,DEN,130,39,34,50,87,20,41,10,10,7,27,8,1,15,16,-5,125.24137931034483,29.79310344827586,44.06896551724138,45.3448275862069,88.06896551724138,14.068965517241379,34.62068965517241,20.482758620689655,24.96551724137931,10.310344827586206,33.758620689655174,7.310344827586207,3.793103448275862,12.551724137931034,19.310344827586206,43.62068965517241,0.5148786159234613,0.4063744902541233,0.8204419560872697,0.57
0022500013,1610612743,2025-12-25,DEN,142,31,45,47,101,19,43,29,32,11,34,6,5,17,18,20,125.8,29.833333333333332,44.1,45.4,88.5,14.233333333333333,34.9,20.766666666666666,25.2,10.333333333333334,33.766666666666666,7.266666666666667,3.8333333333333335,12.7,19.266666666666666,42.833333333333336,0.5129943444859396,0.40783188898284944,0.8240740413727232,0.57
0022500002,1610612744,2025-10-21,GSW,119,29,40,38,78,17,40,26,29,9,31,10,4,18,27,50,119.0,29.0,40.0,38.0,78.0,17.0,40.0,26.0,29.0,9.0,31.0,10.0,4.0,18.0,27.0,50.0,0.4871794809335964,0.4249999893750003,0.8965516932223554,0.57
0022500006,1610612744,2025-10-23,GSW,137,33,43,50,99,18,47,19,25,10,33,11,3,8,16,30,128.0,31.0,41.5,44.0,88.5,17.5,43.5,22.5,27.0,9.5,32.0,10.5,3.5,13.0,21.5,40.0,0.4971751356251397,0.40229884132646343,0.833333302469137,0.57
0022500097,1610612744,2025-10-24,GSW,119,24,41,35,80,16,38,33,39,12,29,12,3,25,22,-100,125.0,28.666666666666668,41.333333333333336,41.0,85.66666666666667,17.0,41.666666666666664,26.0,31.0,10.333333333333334,31.0,11.0,3.3333333333333335,17.0,21.666666666666668,-6.666666666666667,0.47859921620312196,0.40799999020800026,0.8387096503642048,0.57
0022500121,1610612744,2025-10-27,GSW,131,36,39,44,83,19,43,24,30,7,32,7,5,16,24,65,126.5,30.5,40.75,41.75,85.0,17.5,42.0,25.5,30.75,9.5,31.25,10.0,3.75,16.75,22.25,11.25,0.4911764648096887,0.416666656746032,0.8292682657148531,0.57
0022500127,1610612744,2025-10-28,GSW,98,24,42,39,86,17,45,3,4,10,32,11,3,13,15,95,120.8,29.2,41.0,41.2,85.2,17.4,42.6,21.0,25.4,9.6,31.4,10.2,3.6,16.0,20.8,28.0,0.48356806944168934,0.4084506946373076,0.8267716209932433,0.57
0022500139,1610612744,2025-10-30,GSW,110,23,44,36,85,13,38,25,26,9,35,8,6,19,17,-50,119.0,28.166666666666668,41.5,40.333333333333336,85.16666666666667,16.666666666666668,41.833333333333336,21.666666666666668,25.5,9.5,32.0,9.833333333333334,4.0,16.5,20.166666666666668,15.0,0.47358120774660034,0.3984063649783339,0.8496731692938626,0.57
0022500144,1610612744,2025-11-01,GSW,109,25,44,39,90,12,44,19,22,10,34,5,4,16,27,-25,117.57142857142857,27.714285714285715,41.857142857142854,40.142857142857146,85.85714285714286,16.0,42.142857142857146,21.285714285714285,25.0,9.571428571428571,32.285714285714285,9.142857142857142,4.0,16.428571428571427,21.142857142857142,9.285714285714286,0.4675540710933802,0.37966100794024726,0.8514285373714299,0.57
0022500169,1610612744,2025-11-04,GSW,118,33,39,41,83,19,42,17,20,8,31,9,4,15,18,55,117.625,28.375,41.5,40.25,85.5,16.375,42.125,20.75,24.375,9.375,32.125,9.125,4.0,16.25,20.75,15.0,0.4707602284121611,0.38872402638043857,0.8512820163576609,0.57
0022500181,1610612744,2025-11-05,GSW,116,28,44,40,89,17,43,19,23,10,34,10,6,18,26,-25,117.44444444444444,28.333333333333332,41.77777777777778,40.22222222222222,85.88888888888889,16.444444444444443,42.22222222222222,20.555555555555557,24.22222222222222,9.444444444444445,32.333333333333336,9.222222222222221,4.222222222222222,16.444444444444443,21.333333333333332,10.555555555555555,0.4683052985578943,0.3894736749861498,0.848623818176081,0.57
0022500037,1610612744,2025-11-07,GSW,104,28,46,40,95,12,41,12,15,17,29,4,5,12,18,-125,116.1,28.3,42.2,40.2,86.8,16.0,42.1,19.7,23.3,10.2,32.0,8.7,4.3,16.0,21.0,-3.0,0.4631336352173545,0.3800474969109858,0.8454935259444838,0.57
0022500196,1610612744,2025-11-09,GSW,114,22,50,38,88,12,44,26,37,11,39,11,6,10,16,155,115.9090909090909,27.727272727272727,42.90909090909091,40.0,86.9090909090909,15.636363636363637,42.27272727272727,20.272727272727273,24.545454545454547,10.272727272727273,32.63636363636363,8.909090909090908,4.454545454545454,15.454545454545455,20.545454545454547,11.363636363636363,0.46025104072932904,0.3698924643681353,0.8259258922770932,0.57
0022500210,1610612744,2025-11-11,GSW,102,23,32,33,74,13,35,23,29,6,26,16,4,20,28,-120,114.75,27.333333333333332,42.0,39.416666666666664,85.83333333333333,15.416666666666666,41.666666666666664,20.5,24.916666666666668,9.916666666666666,32.083333333333336,9.5,4.416666666666667,15.833333333333334,21.166666666666668,0.4166666666666667,0.45922329562069947,0.36999999112000026,0.8227424418966244,0.57
0022500220,1610612744,2025-11-12,GSW,125,30,40,36,85,21,57,32,36,8,32,13,3,15,18,25,115.53846153846153,27.53846153846154,41.84615384615385,39.15384615384615,85.76923076923077,15.846153846153847,42.84615384615385,21.384615384615383,25.76923076923077,9.76923076923077,32.07692307692308,9.76923076923077,4.3076923076923075,15.76923076923077,20.923076923076923,2.3076923076923075,0.4565022368300187,0.36983841147594376,0.8298507140654946,0.57
0022500047,1610612744,2025-11-14,GSW,109,18,39,38,90,17,45,16,18,15,24,9,8,14,20,5,115.07142857142857,26.857142857142858,41.642857142857146,39.07142857142857,86.07142857142857,15.928571428571429,43.0,21.0,25.214285714285715,10.142857142857142,31.5,9.714285714285714,4.571428571428571,15.642857142857142,20.857142857142858,2.5,0.4539419034396791,0.37043188507301267,0.832861156770379,0.57
0022500237,1610612744,2025-11-16,GSW,124,34,47,43,94,24,56,14,17,16,31,14,4,21,23,90,115.66666666666667,27.333333333333332,42.0,39.333333333333336,86.6,16.466666666666665,43.86666666666667,20.533333333333335,24.666666666666668,10.533333333333333,31.466666666666665,10.0,4.533333333333333,16.0,21.0,8.333333333333334,0.4541955297821918,0.3753799306524332,0.832432398685173,0.57
0022500249,1610612744,2025-11-18,GSW,113,26,36,39,78,13,36,22,28,6,30,11,3,18,18,-40,115.5,27.25,41.625,39.3125,86.0625,16.25,43.375,20.625,24.875,10.25,31.375,10.0625,4.4375,16.125,20.8125,5.3125,0.45679011814913445,0.37463976081522166,0.8291456953107258,0.57
0022500257,1610612744,2025-11-19,GSW,96,24,62,34,95,13,49,15,20,20,42,8,5,21,20,-70,114.3529411764706,27.058823529411764,42.8235294117647,39.0,86.58823529411765,16.058823529411764,43.705882352941174,20.294117647058822,24.58823529411765,10.823529411764707,32.0,9.941176470588236,4.470588235294118,16.41176470588235,20.764705882352942,0.8823529411764706,0.45040760349393394,0.3674293321045779,0.8253588181074164,0.57
0022500056,1610612744,2025-11-21,GSW,123,29,32,40,83,17,43,26,30,9,23,14,4,13,25,-20,114.83333333333333,27.166666666666668,42.22222222222222,39.05555555555556,86.38888888888889,16.11111111111111,43.666666666666664,20.61111111111111,24.88888888888889,10.722222222222221,31.5,10.166666666666666,4.444444444444445,16.22222222222222,21.0,-0.2777777777777778,0.4520900269211444,0.3689567345531537,0.8281249667271218,0.57
0022500291,1610612744,2025-11-24,GSW,134,34,50,51,104,19,52,13,18,16,34,11,5,10,14,85,115.84210526315789,27.526315789473685,42.63157894736842,39.68421052631579,87.3157894736842,16.263157894736842,44.10526315789474,20.210526315789473,24.526315789473685,11.0,31.63157894736842,10.210526315789474,4.473684210526316,15.894736842105264,20.63157894736842,4.2105263157894735,0.4544906518171655,0.36873507517187776,0.8240343011659833,0.57
0022500066,1610612744,2025-11-26,GSW,100,25,47,35,82,12,43,18,21,13,34,8,5,16,26,-20,115.05,27.4,42.85,39.45,87.05,16.05,44.05,20.1,24.35,11.1,31.75,10.1,4.5,15.9,20.9,3.0,0.4531878178841147,0.36435867504293595,0.8254619784204527,0.57
0022500298,1610612744,2025-11-29,GSW,104,28,47,38,93,12,47,16,20,14,33,5,3,9,23,40,114.52380952380952,27.428571428571427,43.04761904761905,39.38095238095238,87.33333333333333,15.857142857142858,44.19047619047619,19.904761904761905,24.142857142857142,11.238095238095237,31.80952380952381,9.857142857142858,4.428571428571429,15.571428571428571,21.0,4.761904761904762,0.45092693049647464,0.35883619877633605,0.8244575595392333,0.57
0022500323,1610612744,2025-12-02,GSW,112,30,43,43,95,18,42,8,10,12,31,5,2,15,22,-60,114.4090909090909,27.545454545454547,43.04545454545455,39.54545454545455,87.68181818181819,15.954545454545455,44.09090909090909,19.363636363636363,23.5,11.272727272727273,31.772727272727273,9.636363636363637,4.318181818181818,15.545454545454545,21.045454545454547,1.8181818181818181,0.4510108813259516,0.36185566189605717,0.8239844910490158,0.57
0022500333,1610612744,2025-12-04,GSW,98,27,43,37,89,12,42,12,16,11,32,12,4,13,20,-5,113.69565217391305,27.52173913043478,43.04347826086956,39.43478260869565,87.73913043478261,15.782608695652174,44.0,19.043478260869566,23.17391304347826,11.26086956521739,31.782608695652176,9.73913043478261,4.304347826086956,15.434782608695652,21.0,1.5217391304347827,0.4494549007247459,0.3586956440217393,0.8217635667906903,0.57
0022500352,1610612744,2025-12-06,GSW,99,25,46,33,86,13,35,20,23,8,38,8,8,13,19,25,113.08333333333333,27.416666666666668,43.166666666666664,39.166666666666664,87.66666666666667,15.666666666666666,43.625,19.083333333333332,23.166666666666668,11.125,32.041666666666664,9.666666666666666,4.458333333333333,15.333333333333334,20.916666666666668,2.5,0.4467680557402883,0.35912129071737253,0.8237409716370803,0.57
0022500361,1610612744,2025-12-07,GSW,123,27,51,44,88,22,47,13,19,15,36,11,2,15,16,160,113.48,27.4,43.48,39.36,87.68,15.92,43.76,18.84,23.0,11.28,32.2,9.72,4.36,15.32,20.72,8.8,0.4489051043692392,0.36380255110140425,0.8191303991682435,0.57
0022501215,1610612744,2025-12-12,GSW,120,27,42,44,96,15,46,17,22,12,30,7,2,13,23,-35,113.73076923076923,27.384615384615383,43.42307692307692,39.53846153846154,88.0,15.884615384615385,43.84615384615385,18.76923076923077,22.96153846153846,11.307692307692308,32.11538461538461,9.615384615384615,4.269230769230769,15.23076923076923,20.807692307692307,7.115384615384615,0.4493006941950096,0.3622806934918439,0.8174203999113394,0.57
0022501221,1610612744,2025-12-14,GSW,131,34,36,44,87,24,47,19,23,8,28,14,5,18,24,-25,114.37037037037037,27.62962962962963,43.148148148148145,39.7037037037037,87.96296296296296,16.185185185185187,43.96296296296296,18.77777777777778,22.962962962962962,11.185185185185185,31.962962962962962,9.777777777777779,4.296296296296297,15.333333333333334,20.925925925925927,5.925925925925926,0.4513684159212854,0.36815500426269165,0.8177418998725302,0.57
0022500378,1610612744,2025-12-18,GSW,98,27,54,35,89,12,42,16,18,15,39,9,3,20,20,-5,113.78571428571429,27.607142857142858,43.535714285714285,39.535714285714285,88.0,16.035714285714285,43.892857142857146,18.678571428571427,22.785714285714285,11.321428571428571,32.214285714285715,9.75,4.25,15.5,20.892857142857142,5.535714285714286,0.4492694754141456,0.3653376645814039,0.8197491803244873,0.57
0022500392,1610612744,2025-12-20,GSW,119,29,49,42,92,17,49,18,24,17,32,9,7,20,22,15,113.96551724137932,27.655172413793103,43.724137931034484,39.62068965517241,88.13793103448276,16.06896551724138,44.06896551724138,18.655172413793103,22.82758620689655,11.517241379310345,32.206896551724135,9.724137931034482,4.344827586206897,15.655172413793103,20.93103448275862,5.862068965517241,0.4495305113316178,0.36463222959754726,0.8172205080069566,0.57
0022500407,1610612744,2025-12-22,GSW,120,33,47,46,89,11,37,17,24,14,33,8,6,13,20,115,114.16666666666667,27.833333333333332,43.833333333333336,39.833333333333336,88.16666666666667,15.9,43.833333333333336,18.6,22.866666666666667,11.6,32.233333333333334,9.666666666666666,4.4,15.566666666666666,20.9,9.5,0.45179583608549145,0.36273763431016803,0.8134110431452897,0.57
0022500011,1610612744,2025-12-25,GSW,126,33,49,44,99,14,50,24,26,13,36,9,4,11,22,50,114.54838709677419,28.0,44.0,39.96774193548387,88.51612903225806,15.838709677419354,44.03225806451613,18.774193548387096,22.967741935483872,11.64516129032258,32.354838709677416,9.64516129032258,4.387096774193548,15.419354838709678,20.93548387096774,10.806451612903226,0.4515306071437869,0.35970695153779086,0.8174156947473503,0.57
0022500001,1610612745,2025-10-21,HOU,124,23,52,43,97,11,39,27,31,16,36,6,5,22,26,-5,124.0,23.0,52.0,43.0,97.0,11.0,39.0,27.0,31.0,16.0,36.0,6.0,5.0,22.0,26.0,-5.0,0.44329896450207257,0.2820512748191981,0.8709677138397511,0.57
0022500093,1610612745,2025-10-24,HOU,111,15,45,32,83,10,22,37,48,17,28,14,2,13,24,-20,117.5,19.0,48.5,37.5,90.0,10.5,30.5,32.0,39.5,16.5,32.0,10.0,3.5,17.5,25.0,-12.5,0.4166666620370371,0.3442622837946792,0.8101265617689478,0.57
0022500116,1610612745,2025-10-27,HOU,137,33,39,49,85,16,32,23,26,9,30,10,4,9,22,140,124.0,23.666666666666668,45.333333333333336,41.333333333333336,88.33333333333333,12.333333333333334,31.0,29.0,35.0,14.0,31.333333333333332,10.0,3.6666666666666665,14.666666666666666,24.0,38.333333333333336,0.4679245230046281,0.3978494495317382,0.8285714048979599,0.57
0022500131,1610612745,2025-10-29,HOU,139,31,53,50,87,13,30,26,34,17,36,9,8,15,16,90,127.75,25.5,47.25,43.5,88.0,12.5,30.75,28.25,34.75,14.75,32.5,9.75,4.75,14.75,22.0,51.25,0.4943181762009298,0.4065040518210064,0.8129496168935363,0.57
0022500146,1610612745,2025-11-01,HOU,128,30,53,42,77,19,29,25,35,12,41,6,11,18,14,135,127.8,26.4,48.4,43.2,85.8,13.8,30.4,27.6,34.8,14.2,34.2,9.0,6.0,15.4,20.4,68.0,0.503496497628246,0.4539473534885739,0.7931034254855339,0.57
0022500160,1610612745,2025-11-03,HOU,110,23,54,41,89,8,29,20,30,15,39,9,7,17,17,40,124.83333333333333,25.833333333333332,49.333333333333336,42.833333333333336,86.33333333333333,12.833333333333334,30.166666666666668,26.333333333333332,34.0,14.333333333333334,35.0,9.0,6.166666666666667,15.666666666666666,19.833333333333332,63.333333333333336,0.49613899039221254,0.4254143505387508,0.7745097811418692,0.57
0022500176,1610612745,2025-11-05,HOU,124,29,54,48,101,13,30,15,18,15,39,9,3,13,21,75,124.71428571428571,26.285714285714285,50.0,43.57142857142857,88.42857142857143,12.857142857142858,30.142857142857142,24.714285714285715,31.714285714285715,14.428571428571429,35.57142857142857,9.0,5.714285714285714,15.285714285714286,20.0,65.0,0.4927302044440849,0.42654027020956453,0.7792792547074109,0.57
